Input.query,Input.id,annotations_list,gui_indexes_list,WorkerId,groupid,cumcount
create customized emoji,128,"[1, 1, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 1, 0, 2]","[31028, 6647, 68796, 34545, 15851, 70055, 31021, 32728, 35910, 1041, 15833, 70066, 57129, 66387, 3423]",A35AR7EP102IEV,82,1
create customized emoji,128,"[2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2]","[31028, 6647, 68796, 34545, 15851, 70055, 31021, 32728, 35910, 1041, 15833, 70066, 57129, 66387, 3423]",ARJ7XWSK0Y8FJ,82,2
online dating,81,"[2, 2, 0, 0, 1, 0, 2, 2, 1, 0, 2, 0, 2, 2, 0]","[43181, 17292, 64058, 69989, 17294, 29625, 38934, 17287, 56407, 66461, 17293, 1281, 28655, 58537, 42742]",A1I579KWWA5IEO,110,0
online dating,81,"[2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0]","[43181, 17292, 64058, 69989, 17294, 29625, 38934, 17287, 56407, 66461, 17293, 1281, 28655, 58537, 42742]",A33LIU53SVI55G,110,1
online dating,81,"[1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 2, 0, 2, 1, 0]","[43181, 17292, 64058, 69989, 17294, 29625, 38934, 17287, 56407, 66461, 17293, 1281, 28655, 58537, 42742]",AXXA481XH6FKE,110,2
stopwatch with timer,22,"[0, 0, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0]","[37256, 59309, 17912, 56799, 70080, 63066, 63069, 58751, 8539, 54493, 58742, 37257, 8499, 54200, 37262]",AXXA481XH6FKE,135,0
stopwatch with timer,22,"[1, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 0]","[37256, 59309, 17912, 56799, 70080, 63066, 63069, 58751, 8539, 54493, 58742, 37257, 8499, 54200, 37262]",A15ZDCM9T6FXH3,135,1
stopwatch with timer,22,"[1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 0, 1, 1, 1]","[37256, 59309, 17912, 56799, 70080, 63066, 63069, 58751, 8539, 54493, 58742, 37257, 8499, 54200, 37262]",A1PVNAXKDIW5K6,135,2
my profile in Azar application,20,"[0, 2, 0, 0, 2, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0]","[15934, 69380, 19655, 10024, 69396, 50317, 30983, 69378, 19658, 16842, 69389, 61377, 64122, 69383, 5983]",A1PVNAXKDIW5K6,107,0
my profile in Azar application,20,"[2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1]","[15934, 69380, 19655, 10024, 69396, 50317, 30983, 69378, 19658, 16842, 69389, 61377, 64122, 69383, 5983]",A35AR7EP102IEV,107,1
my profile in Azar application,20,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[15934, 69380, 19655, 10024, 69396, 50317, 30983, 69378, 19658, 16842, 69389, 61377, 64122, 69383, 5983]",AXXA481XH6FKE,107,2
"social app with ask me, gender, ask me, chat options",341,"[0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 0, 0, 2, 1, 0]","[13174, 5983, 41773, 2452, 5976, 57095, 1623, 50314, 57091, 11648, 10959, 19646, 31005, 55008, 57093]",A33LIU53SVI55G,132,0
"social app with ask me, gender, ask me, chat options",341,"[0, 2, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0]","[13174, 5983, 41773, 2452, 5976, 57095, 1623, 50314, 57091, 11648, 10959, 19646, 31005, 55008, 57093]",A20I3A6VWC2T5C,132,1
"social app with ask me, gender, ask me, chat options",341,"[0, 2, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 1, 0]","[13174, 5983, 41773, 2452, 5976, 57095, 1623, 50314, 57091, 11648, 10959, 19646, 31005, 55008, 57093]",AXXA481XH6FKE,132,2
"saving items with complete , complete this group manually or exit",423,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 0]","[44357, 53549, 43860, 43214, 52112, 13799, 24735, 23023, 2071, 29583, 25973, 69703, 1229, 65833, 32262]",A1PVNAXKDIW5K6,119,0
"saving items with complete , complete this group manually or exit",423,"[1, 0, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 1, 2, 0]","[44357, 53549, 43860, 43214, 52112, 13799, 24735, 23023, 2071, 29583, 25973, 69703, 1229, 65833, 32262]",A33LIU53SVI55G,119,1
"saving items with complete , complete this group manually or exit",423,"[1, 0, 1, 2, 2, 0, 0, 2, 0, 1, 1, 2, 1, 0, 2]","[44357, 53549, 43860, 43214, 52112, 13799, 24735, 23023, 2071, 29583, 25973, 69703, 1229, 65833, 32262]",ARJ7XWSK0Y8FJ,119,2
Product listing with main filter,191,"[2, 1, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[32426, 69328, 69258, 24220, 71129, 32422, 51324, 24214, 69265, 65920, 7605, 69261, 20638, 7613, 69278]",A22TLF121MRXT1,39,0
Product listing with main filter,191,"[2, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 1, 0, 1, 1]","[32426, 69328, 69258, 24220, 71129, 32422, 51324, 24214, 69265, 65920, 7605, 69261, 20638, 7613, 69278]",AFIK3VBMMX6G6,39,1
Product listing with main filter,191,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 0, 2, 1]","[32426, 69328, 69258, 24220, 71129, 32422, 51324, 24214, 69265, 65920, 7605, 69261, 20638, 7613, 69278]",AXXA481XH6FKE,39,2
verify entered information before proceeding,80,"[2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 1, 2]","[31247, 27982, 15684, 40877, 3208, 15697, 71313, 56173, 54678, 51365, 63092, 998, 70487, 57265, 61767]",A22TLF121MRXT1,144,0
verify entered information before proceeding,80,"[0, 0, 2, 2, 1, 2, 1, 0, 1, 0, 0, 2, 0, 0, 2]","[31247, 27982, 15684, 40877, 3208, 15697, 71313, 56173, 54678, 51365, 63092, 998, 70487, 57265, 61767]",AXXA481XH6FKE,144,1
verify entered information before proceeding,80,"[2, 1, 0, 2, 2, 2, 1, 0, 1, 2, 0, 2, 1, 0, 2]","[31247, 27982, 15684, 40877, 3208, 15697, 71313, 56173, 54678, 51365, 63092, 998, 70487, 57265, 61767]",ARJ7XWSK0Y8FJ,144,2
music instruments with highest reviews,404,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[68646, 34283, 70547, 48982, 12920, 3515, 46471, 3218, 70546, 58946, 10634, 58956, 7737, 10635, 70544]",AFIK3VBMMX6G6,104,0
music instruments with highest reviews,404,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[68646, 34283, 70547, 48982, 12920, 3515, 46471, 3218, 70546, 58946, 10634, 58956, 7737, 10635, 70544]",AXXA481XH6FKE,104,1
music instruments with highest reviews,404,"[2, 2, 2, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 0]","[68646, 34283, 70547, 48982, 12920, 3515, 46471, 3218, 70546, 58946, 10634, 58956, 7737, 10635, 70544]",A35AR7EP102IEV,104,2
task scheduler app showing task handlers,210,"[0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0]","[908, 27776, 60047, 36070, 58656, 43886, 15945, 43894, 6554, 49895, 58663, 58655, 48832, 32276, 58676]",AYHIH9NTPYFLY,138,0
task scheduler app showing task handlers,210,"[0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0]","[908, 27776, 60047, 36070, 58656, 43886, 15945, 43894, 6554, 49895, 58663, 58655, 48832, 32276, 58676]",A20I3A6VWC2T5C,138,1
task scheduler app showing task handlers,210,"[0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[908, 27776, 60047, 36070, 58656, 43886, 15945, 43894, 6554, 49895, 58663, 58655, 48832, 32276, 58676]",AXXA481XH6FKE,138,2
search cellular locations,346,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 2]","[48095, 3742, 40444, 26910, 42745, 42728, 31101, 176, 50631, 50150, 19134, 24755, 8923, 56702, 22859]",AYHIH9NTPYFLY,124,0
search cellular locations,346,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 2]","[48095, 3742, 40444, 26910, 42745, 42728, 31101, 176, 50631, 50150, 19134, 24755, 8923, 56702, 22859]",AXXA481XH6FKE,124,1
search cellular locations,346,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[48095, 3742, 40444, 26910, 42745, 42728, 31101, 176, 50631, 50150, 19134, 24755, 8923, 56702, 22859]",A22TLF121MRXT1,124,2
Scientific Calculator Mobile Application,412,"[1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2]","[34179, 48002, 16993, 10150, 50163, 34181, 10141, 13351, 16989, 61055, 54528, 51615, 62838, 16982, 10144]",A1I579KWWA5IEO,42,0
Scientific Calculator Mobile Application,412,"[1, 2, 1, 2, 1, 1, 2, 2, 0, 2, 1, 2, 2, 1, 0]","[34179, 48002, 16993, 10150, 50163, 34181, 10141, 13351, 16989, 61055, 54528, 51615, 62838, 16982, 10144]",A35AR7EP102IEV,42,1
Scientific Calculator Mobile Application,412,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]","[34179, 48002, 16993, 10150, 50163, 34181, 10141, 13351, 16989, 61055, 54528, 51615, 62838, 16982, 10144]",A2AKNTBRMYZ95S,42,2
football match details with upcoming match information,207,"[2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0]","[57925, 54752, 13896, 57923, 54755, 13895, 15554, 51475, 13915, 19834, 30719, 13898, 43109, 10622, 13903]",A3C2X1L5PVNNLV,93,0
football match details with upcoming match information,207,"[2, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0]","[57925, 54752, 13896, 57923, 54755, 13895, 15554, 51475, 13915, 19834, 30719, 13898, 43109, 10622, 13903]",A2QZ3E3AEY887V,93,1
football match details with upcoming match information,207,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[57925, 54752, 13896, 57923, 54755, 13895, 15554, 51475, 13915, 19834, 30719, 13898, 43109, 10622, 13903]",AXXA481XH6FKE,93,2
buying boats,327,"[0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[17158, 29869, 40799, 35450, 58083, 40800, 63307, 9293, 45563, 63312, 32816, 32818, 33621, 28274, 58123]",AFIK3VBMMX6G6,73,0
buying boats,327,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17158, 29869, 40799, 35450, 58083, 40800, 63307, 9293, 45563, 63312, 32816, 32818, 33621, 28274, 58123]",AXXA481XH6FKE,73,1
buying boats,327,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0]","[17158, 29869, 40799, 35450, 58083, 40800, 63307, 9293, 45563, 63312, 32816, 32818, 33621, 28274, 58123]",A1PVNAXKDIW5K6,73,2
"A Social media app with options like chat, mute and Followers",67,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[7632, 56740, 56973, 33748, 11389, 65479, 17091, 62502, 54068, 24579, 62504, 32811, 53259, 56053, 32810]",AXXA481XH6FKE,1,0
"A Social media app with options like chat, mute and Followers",67,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0]","[7632, 56740, 56973, 33748, 11389, 65479, 17091, 62502, 54068, 24579, 62504, 32811, 53259, 56053, 32810]",A22TLF121MRXT1,1,1
"A Social media app with options like chat, mute and Followers",67,"[2, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1]","[7632, 56740, 56973, 33748, 11389, 65479, 17091, 62502, 54068, 24579, 62504, 32811, 53259, 56053, 32810]",A35AR7EP102IEV,1,2
timetable with title and place,103,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[63515, 63519, 32524, 36133, 32522, 43558, 3715, 4846, 10610, 63516, 8574, 28150, 35268, 35331, 28124]",AXXA481XH6FKE,140,0
timetable with title and place,103,"[1, 1, 2, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0]","[63515, 63519, 32524, 36133, 32522, 43558, 3715, 4846, 10610, 63516, 8574, 28150, 35268, 35331, 28124]",AFIK3VBMMX6G6,140,1
timetable with title and place,103,"[2, 2, 0, 2, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 2]","[63515, 63519, 32524, 36133, 32522, 43558, 3715, 4846, 10610, 63516, 8574, 28150, 35268, 35331, 28124]",A35AR7EP102IEV,140,2
choose thw word preferences,55,"[1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0]","[27934, 19320, 11674, 49342, 29597, 37849, 37602, 8151, 66404, 63390, 9566, 57064, 35619, 56933, 16370]",A1PVNAXKDIW5K6,78,0
choose thw word preferences,55,"[0, 0, 2, 2, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2]","[27934, 19320, 11674, 49342, 29597, 37849, 37602, 8151, 66404, 63390, 9566, 57064, 35619, 56933, 16370]",A33LIU53SVI55G,78,1
choose thw word preferences,55,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[27934, 19320, 11674, 49342, 29597, 37849, 37602, 8151, 66404, 63390, 9566, 57064, 35619, 56933, 16370]",A15ZDCM9T6FXH3,78,2
"Read Qur‘an, Last read history, search specific parts,prayer time,settings",156,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34380, 23219, 26154, 15376, 49616, 20707, 15378, 49619, 20708, 72062, 44170, 46254, 547, 64528, 5917]",A15ZDCM9T6FXH3,40,0
"Read Qur‘an, Last read history, search specific parts,prayer time,settings",156,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 1]","[34380, 23219, 26154, 15376, 49616, 20707, 15378, 49619, 20708, 72062, 44170, 46254, 547, 64528, 5917]",A33LIU53SVI55G,40,1
"Read Qur‘an, Last read history, search specific parts,prayer time,settings",156,"[2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 0, 0]","[34380, 23219, 26154, 15376, 49616, 20707, 15378, 49619, 20708, 72062, 44170, 46254, 547, 64528, 5917]",A1I579KWWA5IEO,40,2
displays the latest news in page,292,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 0]","[36328, 39554, 71379, 70822, 56160, 65007, 68523, 68023, 18565, 68818, 1205, 16515, 36310, 32890, 42736]",A22TLF121MRXT1,89,0
displays the latest news in page,292,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0]","[36328, 39554, 71379, 70822, 56160, 65007, 68523, 68023, 18565, 68818, 1205, 16515, 36310, 32890, 42736]",AXXA481XH6FKE,89,1
displays the latest news in page,292,"[1, 1, 2, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1]","[36328, 39554, 71379, 70822, 56160, 65007, 68523, 68023, 18565, 68818, 1205, 16515, 36310, 32890, 42736]",AQJRB9V4BVIJ9,89,2
news,295,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[52520, 17565, 68816, 34466, 25205, 43821, 68874, 18870, 43824, 68865, 25199, 51821, 52519, 25209, 1575]",A22TLF121MRXT1,109,0
news,295,"[2, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1]","[52520, 17565, 68816, 34466, 25205, 43821, 68874, 18870, 43824, 68865, 25199, 51821, 52519, 25209, 1575]",A1PVNAXKDIW5K6,109,1
news,295,"[2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 2, 2, 1, 2, 1]","[52520, 17565, 68816, 34466, 25205, 43821, 68874, 18870, 43824, 68865, 25199, 51821, 52519, 25209, 1575]",AXXA481XH6FKE,109,2
"search bar with links ,articles and personal option",2,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]","[60516, 54752, 2783, 19859, 39160, 49336, 22059, 9368, 49332, 22381, 9369, 49344, 50563, 12664, 49338]",AXXA481XH6FKE,121,0
"search bar with links ,articles and personal option",2,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[60516, 54752, 2783, 19859, 39160, 49336, 22059, 9368, 49332, 22381, 9369, 49344, 50563, 12664, 49338]",A20I3A6VWC2T5C,121,1
"search bar with links ,articles and personal option",2,"[0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 2, 0, 1, 2]","[60516, 54752, 2783, 19859, 39160, 49336, 22059, 9368, 49332, 22381, 9369, 49344, 50563, 12664, 49338]",A15ZDCM9T6FXH3,121,2
music score chart with audio,119,"[0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0]","[31085, 30010, 27088, 70544, 64416, 66226, 22335, 59384, 66229, 4599, 45385, 27089, 70548, 39494, 62596]",AYHIH9NTPYFLY,105,0
music score chart with audio,119,"[2, 0, 1, 0, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 1]","[31085, 30010, 27088, 70544, 64416, 66226, 22335, 59384, 66229, 4599, 45385, 27089, 70548, 39494, 62596]",A1PVNAXKDIW5K6,105,1
music score chart with audio,119,"[2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2]","[31085, 30010, 27088, 70544, 64416, 66226, 22335, 59384, 66229, 4599, 45385, 27089, 70548, 39494, 62596]",A35AR7EP102IEV,105,2
Weather details for city with option in Celsius and Fahrenheit,28,"[1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[43248, 54179, 19707, 28770, 68867, 34569, 66541, 29491, 67673, 37413, 62291, 55633, 32859, 47122, 24375]",A1I579KWWA5IEO,59,0
Weather details for city with option in Celsius and Fahrenheit,28,"[1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1, 2, 2, 1, 0]","[43248, 54179, 19707, 28770, 68867, 34569, 66541, 29491, 67673, 37413, 62291, 55633, 32859, 47122, 24375]",A33LIU53SVI55G,59,1
Weather details for city with option in Celsius and Fahrenheit,28,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[43248, 54179, 19707, 28770, 68867, 34569, 66541, 29491, 67673, 37413, 62291, 55633, 32859, 47122, 24375]",AXXA481XH6FKE,59,2
Tutorial for dog training,123,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[40308, 63805, 5937, 19699, 68298, 58017, 58005, 68291, 17235, 2743, 47774, 57146, 13072, 47777, 48312]",AXXA481XH6FKE,54,0
Tutorial for dog training,123,"[1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0]","[40308, 63805, 5937, 19699, 68298, 58017, 58005, 68291, 17235, 2743, 47774, 57146, 13072, 47777, 48312]",A35AR7EP102IEV,54,1
Tutorial for dog training,123,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40308, 63805, 5937, 19699, 68298, 58017, 58005, 68291, 17235, 2743, 47774, 57146, 13072, 47777, 48312]",A22TLF121MRXT1,54,2
Music playlist,202,"[1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 0, 1, 0, 0]","[39041, 50232, 53824, 34334, 71958, 14672, 17621, 71954, 50228, 26477, 18213, 494, 860, 71946, 52900]",AXXA481XH6FKE,31,0
Music playlist,202,"[2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 0, 2, 0, 2]","[39041, 50232, 53824, 34334, 71958, 14672, 17621, 71954, 50228, 26477, 18213, 494, 860, 71946, 52900]",A35AR7EP102IEV,31,1
Music playlist,202,"[2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0]","[39041, 50232, 53824, 34334, 71958, 14672, 17621, 71954, 50228, 26477, 18213, 494, 860, 71946, 52900]",ARJ7XWSK0Y8FJ,31,2
a survery app with sinup and facebook login option,359,"[2, 2, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[4305, 57920, 49335, 69548, 41917, 49334, 31769, 25374, 49336, 71940, 21577, 49332, 14680, 62364, 21880]",AXXA481XH6FKE,63,0
a survery app with sinup and facebook login option,359,"[2, 2, 0, 2, 2, 1, 0, 2, 0, 0, 2, 1, 1, 2, 2]","[4305, 57920, 49335, 69548, 41917, 49334, 31769, 25374, 49336, 71940, 21577, 49332, 14680, 62364, 21880]",A35AR7EP102IEV,63,1
a survery app with sinup and facebook login option,359,"[2, 2, 0, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0]","[4305, 57920, 49335, 69548, 41917, 49334, 31769, 25374, 49336, 71940, 21577, 49332, 14680, 62364, 21880]",A33LIU53SVI55G,63,2
"Delivery details input boxes for address and buttons for home, work or other",50,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[62030, 51942, 28235, 4964, 50166, 24688, 12061, 61977, 50925, 61551, 50165, 13558, 14913, 51944, 50930]",AXXA481XH6FKE,9,0
"Delivery details input boxes for address and buttons for home, work or other",50,"[0, 1, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 1]","[62030, 51942, 28235, 4964, 50166, 24688, 12061, 61977, 50925, 61551, 50165, 13558, 14913, 51944, 50930]",A1PVNAXKDIW5K6,9,1
"Delivery details input boxes for address and buttons for home, work or other",50,"[0, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 2, 0, 2, 2]","[62030, 51942, 28235, 4964, 50166, 24688, 12061, 61977, 50925, 61551, 50165, 13558, 14913, 51944, 50930]",A15ZDCM9T6FXH3,9,2
online shopping app,240,"[0, 0, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1]","[14878, 65922, 4188, 4183, 65933, 8052, 57654, 65937, 21282, 59834, 65931, 68402, 52903, 65915, 59831]",AYHIH9NTPYFLY,111,0
online shopping app,240,"[0, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0]","[14878, 65922, 4188, 4183, 65933, 8052, 57654, 65937, 21282, 59834, 65931, 68402, 52903, 65915, 59831]",A15ZDCM9T6FXH3,111,1
online shopping app,240,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]","[14878, 65922, 4188, 4183, 65933, 8052, 57654, 65937, 21282, 59834, 65931, 68402, 52903, 65915, 59831]",AXXA481XH6FKE,111,2
More options for user,23,"[0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 0, 1, 2, 0]","[6609, 53107, 27055, 51704, 16054, 45959, 58447, 30648, 10203, 19704, 33637, 10217, 65542, 51952, 52508]",AXXA481XH6FKE,30,0
More options for user,23,"[0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0]","[6609, 53107, 27055, 51704, 16054, 45959, 58447, 30648, 10203, 19704, 33637, 10217, 65542, 51952, 52508]",A22TLF121MRXT1,30,1
More options for user,23,"[2, 1, 2, 2, 0, 0, 2, 2, 1, 2, 1, 2, 2, 1, 2]","[6609, 53107, 27055, 51704, 16054, 45959, 58447, 30648, 10203, 19704, 33637, 10217, 65542, 51952, 52508]",A35AR7EP102IEV,30,2
Vippi GUI sign up interface,353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2]","[54971, 38807, 20515, 70750, 18049, 20107, 29036, 15805, 45555, 70847, 68460, 22352, 7653, 18050, 58377]",A2AKNTBRMYZ95S,58,0
Vippi GUI sign up interface,353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0]","[54971, 38807, 20515, 70750, 18049, 20107, 29036, 15805, 45555, 70847, 68460, 22352, 7653, 18050, 58377]",ARJ7XWSK0Y8FJ,58,1
Vippi GUI sign up interface,353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[54971, 38807, 20515, 70750, 18049, 20107, 29036, 15805, 45555, 70847, 68460, 22352, 7653, 18050, 58377]",AXXA481XH6FKE,58,2
"Text (story) reading with formatting options, search functionality",195,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[13547, 24136, 16378, 17595, 6287, 54135, 46645, 49611, 54134, 27506, 26002, 24016, 32946, 49612, 24015]",A33LIU53SVI55G,51,0
"Text (story) reading with formatting options, search functionality",195,"[0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 0]","[13547, 24136, 16378, 17595, 6287, 54135, 46645, 49611, 54134, 27506, 26002, 24016, 32946, 49612, 24015]",ARJ7XWSK0Y8FJ,51,1
"Text (story) reading with formatting options, search functionality",195,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[13547, 24136, 16378, 17595, 6287, 54135, 46645, 49611, 54134, 27506, 26002, 24016, 32946, 49612, 24015]",A1I579KWWA5IEO,51,2
Login with radio button with calendar,133,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2]","[22542, 59568, 35129, 29481, 71519, 35128, 9149, 71512, 35130, 33336, 64081, 44316, 54640, 71515, 47788]",A1I579KWWA5IEO,22,0
Login with radio button with calendar,133,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[22542, 59568, 35129, 29481, 71519, 35128, 9149, 71512, 35130, 33336, 64081, 44316, 54640, 71515, 47788]",AXXA481XH6FKE,22,1
Login with radio button with calendar,133,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22542, 59568, 35129, 29481, 71519, 35128, 9149, 71512, 35130, 33336, 64081, 44316, 54640, 71515, 47788]",A22TLF121MRXT1,22,2
Location with location selected as current location,77,"[2, 0, 1, 2, 0, 2, 2, 2, 1, 2, 1, 0, 2, 0, 2]","[34928, 37205, 57777, 56208, 26443, 57775, 26230, 37281, 67073, 1549, 49229, 48062, 26928, 66587, 49233]",AXXA481XH6FKE,21,0
Location with location selected as current location,77,"[2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2]","[34928, 37205, 57777, 56208, 26443, 57775, 26230, 37281, 67073, 1549, 49229, 48062, 26928, 66587, 49233]",A1I579KWWA5IEO,21,1
Location with location selected as current location,77,"[2, 0, 2, 2, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2]","[34928, 37205, 57777, 56208, 26443, 57775, 26230, 37281, 67073, 1549, 49229, 48062, 26928, 66587, 49233]",A35AR7EP102IEV,21,2
books,108,"[2, 1, 2, 2, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1]","[40933, 3938, 22204, 40929, 3936, 9988, 7228, 49720, 25346, 34198, 14601, 45365, 71468, 49723, 40590]",AXXA481XH6FKE,72,0
books,108,"[2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2]","[40933, 3938, 22204, 40929, 3936, 9988, 7228, 49720, 25346, 34198, 14601, 45365, 71468, 49723, 40590]",ARJ7XWSK0Y8FJ,72,1
